game_id,player_id,turn,player_type,originalRationale,model,replayRationale,input_tokens,reasoning_tokens,output_tokens,beforeUseNuke,replayUseNuke
6022534b-fdae-48af-a3b6-0e8d4708fb76,4,499,GLM-4.7-Simple,"Maximum Science (100) and Production (100) to accelerate Stealth research and subsequent Stealth Bomber construction for air parity. Air (100), Defense (100), Antiair (100), and CityDefense (85) address existential threat from Russia's 8 Stealth Bombers by prioritizing air defense infrastructure and protecting homeland. UseNuke (100) and Nuke (100) maintain nuclear deterrence posture after Russia's 2 SS Boosters - Russia must understand that launching would trigger our response despite lacking uranium stockpile. Espionage (100) maxed to monitor Russian spaceship part production in Moscow, Yekaterinburg, and key cities - our 10 spies in Russian cities provide critical intelligence on their victory timeline. Diplomacy reduced to 5 since World Congress voting is now; alliances with England and The Celts (Autocracy-aligned) should naturally align against Russia's UN proposal. Spaceship flavor set to 0 as Stealth research takes immediate precedence - spaceship parts scheduled once production capacity supports parts with Stealth Bomber protection.",openai-compatible/GLM-4.7,"Max turn urgency (498 of 500) with multiple existential threats. Russia at 50% spaceship progress with UN proposal in 7 turns, Stealth Bombers controlling airspace, Modern Armor at Thebes 6 moves from New York, and XCOM Squad demonstrating infiltration. Increased UseNuke to 60 and MilitaryTraining to 80 from 70 as conventional defense insufficient against superior Russian tech - nuclear deterrence and unit upgrades critical for survival. Ranged increased to 90 (from 85) to prioritize Stealth Bomber production for air parity. Antiair raised to 95 (from 90) to protect cities from Russian air superiority. Science, Production, Air, Defense, Spaceship, and Espionage remain at max critical levels. Gold reduced to 60 for military production priority.",38133,1393,357,50,60
7a626321-ea83-49c4-bb23-15ad685ffa63,2,354,Kimi-K2.5-Simple,"India is 100% Popular with me - on the verge of cultural victory. Must launch immediate total war with all available forces. Prioritizing air power, paratroopers, and nuclear preparation (Atomic Theory in 11 turns). Need maximum offensive punch to capture Indian cities before cultural victory triggers. Abandoning culture/diplomacy - only war matters now.",openai-compatible/Kimi-K2.5,"Pivoting to Science Victory as the only remaining option. India dominates culturally (6/7 influential, 1107 tourism/turn) and diplomatically (71% of needed votes). Domination is impossible against their Atomic Era military. Must rush spaceship technologies while maintaining defensive posture against inevitable betrayal by The Iroquois (under Indian influence). Abandon offensive wars to consolidate resources.",76613,6240,650,90,90
7b9bd904-970f-4d81-a567-c7d59cdb73fc,6,411,GLM-4.7-Simple,"EXISTENTIAL DEFENSE AGAINST RUSSIAN DIPLOMATIC DOMINANCE - UN vote in 10 turns with Russia at 95% victory (40 delegates vs blocking coalition 43). Maintaining UnitedNations grand strategy - abandoning now wastes diplomatic investment when Spain alliance (30 delegates) + my 13 + vassals 13 = 56 votes barely blocks Russia's 40. Just need to HOLD for 10 turns. Adjustments: Defense/CityDefense/Antiair +2 each (97) to prepare for Russian air/naval escalation (Jet Fighter produced). Production +5 (87) to accelerate factories, military academies, nuclear infrastructure after Workers' Faculties in 2 turns. Gold +5 (74) for emergency defensive purchases. Diplomacy +18 (100) maximum - urgency to maintain Spain alliance, potentially reposition spies. Science maintained at 100 - primary path to Nuclear Fission (4 turns) for atomic deterrent against Russia's 9x military advantage. Nuke/UseNuke remain 100 - nuclear development remains emergency priority. Air +5 (61) to counter Russian air superiority. Naval +5 (75) after destroyer loss to Russian submarines. Espionage +5 (95) for critical city-state election rigging counter-intelligence. Offense/Ranged/Mobile unchanged - no offensive capability against Russia's superior forces. Goal: SURVIVE 10 turns to block Russian diplomatic victory, accelerate nuclear deterrent as backup, strengthen defensive lines.",openai-compatible/GLM-4.7,"MAINTAINING DEFENSIVE POSTURE AMID ESCALATING RUSSIAN AGGRESSION: Russia's military forces continue active operations - B17 bombers rebasing to Moscow, submarines attacking our naval units (destroyer lost in Ocean 25,30), and Modern Armor units positioning near coastlines. However, strategic situation remains stable regarding our core objectives. Nuclear Fission research in 4 turns provides critical deterrent capability. Workers' Faculties policy adoption in 2 turns will boost science across 8 core cities, accelerating subsequent tech. Spain alliance (30 delegates) remains our primary blocking mechanism against Russia's 40 delegates and 95% UN victory. Recent Great Diplomat expended to boost Yamatai (+168 influence) maintains our defensive city-state network. Anti-Aircraft Gun production in Gao and substantial AAA coverage across empire (4 units) provide critical air defense against Russian air superiority. Military supply (64/64) and defensive land zones all maintain friendly dominance. No strategic changes needed - current defense-first, science-accelerating approach balances existential Russian threat with diplomatic UN blocking strategy while nuclear deterrent completion approaches.",49028,2476,252,85,85
7f219acb-6c23-49dc-bde1-fa1602646bf5,3,489,Kimi-K2.5-Briefed,"CULTURE VICTORY SPRINT WITH NUCLEAR ELIMINATION: Songhai diplomatic victory on Turn 489 is EXISTENTIAL. Must capture Gao THIS TURN using ICBM+nukes to prevent game loss, while simultaneously rushing cultural victory (4 turns to influential over Japan/Songhai). Maximum Offense/Mobilization/Air/Nuke/UseNuke flavors ensure tactical AI prioritizes immediate nuclear strike on Gao and mass bomber deployment. Culture at 100 to maximize tourism conversion. Gold at 80 for emergency unit upgrades/purchases. Production at 100 for culture buildings/units. Disable all long-term flavors (Expansion, Science, Spaceship) - this is win-or-die emergency.",openai-compatible/Kimi-K2.5,EMERGENCY NUCLEAR STRIKE PROTOCOL: Turn 489 Songhai diplomatic victory imminent. Only nuclear option can capture Gao before vote. Max Nuke/UseNuke (100) to ensure ICBM authorization. Max Offense/Mobilization/Air (100) for immediate strike execution. Reduce all non-essential flavors - survival depends on this single nuclear strike eliminating Songhai's capital and delegate source before World Congress vote.,16813,911,778,0,100
7f542eda-1718-4c1e-a28e-775a77dfb181,2,367,Kimi-K2.5-Simple,"EMERGENCY DEFENSE POSTURE: Morocco at 38/45 delegates with voting in 2 turns. Maximum Defense/Mobilization/Nuke/UseNuke (100) for deterrent posture - atomic bombs only leverage against Morocco's overwhelming force. Max Science (100) to rush Satellites first (4-6 turns) then pivot to Nuclear Fission. Satellites enables ISS project which could provide emergency Great Scientists or shift world production focus. Max Espionage to flip Wellington/Vancouver from Morocco. Reduced Offense (10) - deterrence only, not aggression. Spaceship remains long-term goal but survival comes first. If Morocco reaches 44 delegates or declares war, activate nuclear first strike.",openai-compatible/Kimi-K2.5,"MAINTAINING NUCLEAR DETERRENT CRISIS POSTURE: Morocco remains at 38/45 delegates (84% to victory) with World Congress voting in 2 turns. Their military advantage (10,314 vs my 3,145) is overwhelming. Current flavors are optimal: Maximum Defense (100), Mobilization (95), Nuke (100), UseNuke (98) for atomic deterrent; max Science (100) to rush Nuclear Fission; max Espionage (100) to flip Wellington/Vancouver; max Diplomacy (100) to coordinate with France. Offense remains low (10) as this is purely defensive deterrence. Cannot afford to reduce pressure until nuclear deterrent is operational.",54936,3149,680,98,98
813319c3-a8fc-4401-9d53-1c1424badd4e,6,485,Deepseek-3.2-Simple,"We are engaged in a multi-front war against superior forces. Increasing Ranged and Mobile ensures our bazooka and mechanized infantry production is prioritized for defense and counterattacks. Setting UseNuke to 100 guarantees we deploy nuclear weapons as soon as available to cripple The Huns' armies. Reducing Culture and Diplomacy reallocates focus to immediate military needs without compromising essential city-state relations (Monaco, Lisbon). Grand Strategy remains Conquest as nuclear strikes may enable capital captures, though we keep science victory as a backup.",openai-compatible/DeepSeek-V3.2,"Our multi-front war demands maximum military focus, but we must also accelerate great person generation for Monaco and Lisbon quests (Great Musician and Great Writer) to secure city-state alliances. Increased Science, Production, Gold, and TileImprovement are critical to advance our nuclear program, upgrade units, and develop Uranium resources. Reducing Recon, Mobile, and Ranged slightly reallocates focus to these priorities without compromising defense. Grand Strategy remains Conquest as we are at war with all major powers and must capture capitals for domination.",53064,0,821,80,80
8144e384-227c-4376-a48b-8675c9caab80,6,433,Deepseek-3.2-Simple,"We now have atomic bombs produced at Te-Moak and Agaidika. Setting UseNuke to 100 ensures the AI will employ them against high-defense capitals, especially Vienna (74 defense) and Stockholm (109). This is crucial to break through enemy fortifications and accelerate our domination victory. Other military flavors remain maxed to sustain multi-front offensives.",openai-compatible/DeepSeek-V3.2,"Grand strategy remains Conquest—we must capture Vienna, Stockholm, and Sukhothai to win. Adjustments: Gold raised to 95 (current GPT 107 is positive but low; we need gold for unit upgrades and spaceship parts via Space Procurements). Infrastructure 75 for logistics to forward cities (Frankfurt/Innsbruck). All other military flavors maxed to sustain pressure on three fronts. Production and Science at 100 to out‑produce and out‑tech Sweden. Happiness 100 to combat unhappiness penalty. Nuke at 100 ensures atomic/nuclear weapon production continues.",75225,0,736,0,0
87da240a-4d1f-49d4-a01a-ad8be42c564c,2,423,Kimi-K2.5-Simple,Turn 422: CRITICAL SURVIVAL MODE. Raiatea at 33% health under Indonesian assault. Nuclear Fission 9 turns away - must survive until then. Maximized UseNuke to 100 for immediate nuclear deployment upon tech completion. Reduced Offense to 20 (pure defense only). Maintained Defense/CityDefense/Mobilization/Air/Antiair/Nuke/Production at 100 for maximum survival capacity. Increased Espionage to 90 for Harappa election rigging (oil critical). Eliminated Expansion/Wonder/Culture priorities. Growth reduced to 15 - population loss acceptable versus losing cities.,openai-compatible/Kimi-K2.5,"Turn 422: CRITICAL DEFENSE CONTINUES. Raiatea at catastrophic 33% health under Indonesian siege. Nuclear Fission 9 turns from completion - survival hinges on holding until then. Maintain all defensive flavors at maximum: Defense/CityDefense/Mobilization/Production/Air/Antiair/Nuke at 100, UseNuke at 80. Spaceship Grand Strategy priority to unlock nuclear deterrent and delivery systems. No expansion, no wonders, no culture - pure survival mode. Happiness at 95 critical to address 40% Unhappy combat penalty. Diplomacy at 85 maintains Carthage alliance coordination.",46082,4082,372,80,80
87da240a-4d1f-49d4-a01a-ad8be42c564c,3,335,Kimi-K2.5-Briefed,NUCLEAR EMERGENCY - BRAZIL WINS IN 4 TURNS: Maximum crisis flavors. Nuke/UseNuke 100 for instant strike capability if we have any. Espionage 100 to steal Great Works or disrupt Brazil. Diplomacy 100 for emergency resource trades. Gold 90 to buy anything available. Production 100 for immediate unit building if we get Coal. Airlift 80 for rapid deployment. Defense reduced to 20 - we need OFFENSE to survive. This is Hail Mary time.,openai-compatible/Kimi-K2.5,EMERGENCY ESPIONAGE PRIORITY: Brazil wins culturally in 4 turns. Military cannot arrive in time (7-8 turns minimum). Only hope is stealing Great Works via espionage to reduce Brazil's tourism output immediately. Maximum Gold and Diplomacy to secure Coal from Assyria/Portugal for Treasure Ship production if we survive. Maintain Naval/Offense for eventual invasion.,20956,3898,368,30,30
87da240a-4d1f-49d4-a01a-ad8be42c564c,6,453,Deepseek-3.2-Simple,"We are preparing for a war of independence against Portugal. Increasing UseNuke to 100 ensures we will employ atomic bombs as soon as we secure Uranium, which is critical for breaking Portuguese defenses. Raising Diplomacy to 80 helps us secure city-state alliances for Uranium resources and additional delegates, while maintaining our military focus.",openai-compatible/DeepSeek-V3.2,"Our immediate strategy remains focused on completing Rocketry (9 turns) and then Nuclear Fission, while simultaneously building our economic and military base for the impending liberation war. We are adjusting some flavor weights to reflect current priorities: Science to 95 (slight reduction to balance with production/gold for unit upgrades and purchases), Gold and Production to 95 (to fund and produce military units and infrastructure), Happiness to 90 (still critical for growth and war). All military flavors remain high to continue building a powerful, balanced force capable of assaulting Portuguese cities and defending against air/ground threats. GrandStrategy remains Conquest, as our long-term goal is to break free from vassalage, reclaim Dur-Sharrukin, and pursue domination.",40639,0,492,70,70
8c1b93b7-317c-4849-b8b5-07fe5a266efd,2,376,Kimi-K2.5-Simple,"Turn 376: Manhattan Project complete - Atomic Bomb ready for immediate deployment against Madrid. UseNuke increased to 100 to guarantee nuclear strike on Madrid (pop 37, defense 55). Spain at 61% diplomatic victory must be eliminated NOW. All combat flavors remain at maximum. Slight increase in Spaceship flavor (45) to prepare infrastructure for post-Spain pivot to race Ethiopia. Gold and Science prioritized to sustain war economy and tech progression toward Satellites after Nuclear Fission completes.",openai-compatible/Kimi-K2.5,"Turn 376: Madrid assault continues with nuclear option now available. Increased UseNuke to 100 to ensure immediate deployment of Atomic Bomb against Madrid (pop 37, 55 defense). Increased Spaceship to 70 and Science to 80 to prepare infrastructure for post-Spain pivot. Maintained maximum Offense and Mobilization until Madrid captured. Spain at 61% diplomatic victory - zero tolerance for delay.",59221,3671,413,90,100
90ab28bb-debb-4b64-b948-c47c35165135,2,485,Kimi-K2.5-Simple,"Turn 485/500 - 15 turns remaining. Spaceship victory ONLY path. Maximum Science (100) and Production (100) for spaceship parts. Absolute Defense/CityDefense/Nuke/Antiair/Air at 100/100/100/100/100 against American threat (35k military). Offense at 0 - zero risks. UseNuke at 100 for deterrence against America. Espionage at 90 for tech stealing from America/China if possible. Culture/Wonder/Religion/Diplomacy at 0 - no distractions. Telecommunications completes in 2 turns, Robotics next for Spaceship Factory critical production bonus.",openai-compatible/Kimi-K2.5,"Turn 485/500 with 15 turns remaining. Telecommunications completes in 2 turns; Robotics is queued and ESSENTIAL for Spaceship Factory production bonus. China leads science victory at 33% with 2 parts - we are in a desperate race against time. America's 35k military and expired peace treaty (6 turns ago) creates existential threat requiring maximum defensive posture (Defense 100, Offense 0). Gold is critically depleted (0 gold, -81GPT) but no time to fix economy - must focus entirely on science production. China Defensive Pact (44 turns remaining) is our only nuclear deterrent shield. Iroquois peace expires in ~2-3 turns - current -50/-45 hostility prepares defense without provocation. Diplomatic victory impossible (9 vs America's 33 delegates), Cultural requires 5 more civs in 15 turns (impossible). Only science victory remains viable if we complete Robotics→Nanotechnology→Particle Physics in ~12 turns, leaving 3 turns for part construction. Any strategic change risks losing the spaceship race. Maintain ALL current settings.",51435,833,242,95,95
90ab28bb-debb-4b64-b948-c47c35165135,4,457,GLM-4.7-Simple,"Continuing United Nations strategy with defense emphasis ahead of nuclear capability. Nuclear Fission completes in 2 turns - Atomic Bombs provide deterrence. Defense increased to 90 (from 85) - our fortified positions are holding but America's military advantage requires stronger defensive posture. Antiair increased to 95 (from 90) - critical after losing Heavy Bomber to American interception; need stronger air defense. Mobilization increased to 55 (from 50) - accelerate military production including atomic infrastructure. Air at 90 continues successful bomber-interceptor tactics. Gold at 100 maximizes economy for unit purchases and city-state influence. Diplomacy at 100 remains critical for World Congress coalition against America's 30 delegates (voting in 5 turns). Nuke and UseNuke remain 100 - once Nuclear Fission completes, atomic weapons become priority deterrent. Science 85 maintains tech pace. Offense stays 40 - continue defensive attrition war until nuclear capability achieved.",openai-compatible/GLM-4.7,"United Nations strategy remains primary - World Congress votes in 5 turns are critical to block America's diplomatic victory (America has 30/44 votes). Our coalition (China 16, Carthage 9, Siam 6, Songhai 15) can achieve 46 votes if Siam cooperates despite Sanction: Songhai. Defense priority high (85) - America's military remains superior (5498 vs 2615) but our attrition tactics are working. Nuclear Fission completes in 2 turns enabling Atomic Bomb production for deterrence. Diplomacy maxed (100) for World Congress coordination. Gold slightly reduced to 90 (stable at 35 GPT). Mobilization 45 for balanced production during defensive war. Nuke/UseNuke remain maxed for nuclear deterrence once Nuclear Fission completes.",55496,2221,1112,95,95
93979b7e-ce26-425f-ad5c-7b305109aa86,6,406,Deepseek-3.2-Simple,"Germany's siege is intensifying with Giant Death Robot and rocket artillery bombarding Amsterdam and The Hague. We must hold our core cities at all costs. Increase Nuke and UseNuke to 100 to prioritize atomic bombs as our only hope to break the siege. Maintain max Defense, CityDefense, Mobilization, Air, and Antiair to withstand the assault. Slightly raise Offense to 80 for tactical counterattacks against weakened units. Keep Diplomacy at 100 to secure city-state alliances and block Germany's diplomatic victory in the upcoming World Congress vote. Reduce Recon and Mobile as we cannot afford exploration or maneuver warfare now.",openai-compatible/DeepSeek-V3.2,"Our situation remains desperate but stable after defensive turns. The Hague and Amsterdam survived another round of German bombardment, but are severely weakened (Amsterdam 31% health, The Hague 39%). We must maintain maximum defensive flavors (Defense, CityDefense, Mobilization at 100) to hold the core cities. Offense at 70 allows tactical counterattacks against weakened German units (like the damaged infantry we killed). Nuke and UseNuke remain at 80 as atomic weapons are our only hope to break the siege after Combined Arms completes next turn. Air and Antiair at 100 are critical to counter German air superiority. Production, Gold, Science at 100 to build units, fund upgrades, and reach Nuclear Fission. Diplomacy at 100 to secure city-state alliances and block Germany's 41 delegates (1 short of victory). UnitedNations grand strategy continues to prioritize diplomatic victory denial.",60078,0,842,80,80
9d869363-cdf7-477a-9dc4-9d7c4ad6743c,6,369,Deepseek-3.2-Simple,"Increasing UseNuke and Nuke flavors to maximum ensures the in-game AI prioritizes nuclear arsenal buildup and aggressive nuclear strike planning once we unlock Atomic Bombs. This aligns with our imminent war against China and The Maya, where nuclear weapons will be decisive in overcoming their numerical and defensive advantages. All other military and economic flavors remain high to sustain multi-front warfare and rapid conquest.",openai-compatible/DeepSeek-V3.2,We are on the brink of war with China and The Maya. Increasing nuke flavors ensures aggressive nuclear strike planning and prioritization of nuclear arsenal buildup to devastate enemy cities and secure quick victories.,54572,1988,127,80,90
9d869363-cdf7-477a-9dc4-9d7c4ad6743c,7,391,Deepseek-3.2-Briefed,Egypt is 6/6 on cultural victory and India is nearing diplomatic victory. We must accelerate nuclear production to strike Thebes and disrupt Egypt's tourism. Increasing Nuke and UseNuke to 100 ensures maximum priority for atomic bomb construction and deployment. High Production and Gold flavors support rushing Manhattan Project and buying bombs if possible. Espionage at 100 aids sabotage of cultural progress. Maintaining high military flavors prepares for conventional assaults on Egypt and India.,openai-compatible/DeepSeek-V3.2,"Egypt is 6/6 on cultural victory—immediate maximum offensive pressure is required. Increase Nuke and UseNuke to accelerate atomic bomb production for a potential last-resort strike on Thebes. Boost Mobilization, Offense, and Mobile for an immediate conventional assault. Espionage is critical to sabotage Egypt's tourism. Maintain high Science and Production to support technological edge and unit construction. Reduce Defense slightly to prioritize attack, but keep enough for border security against Aztecs and India.",21278,0,687,70,80
9dea9684-fe71-4a33-af5f-b2a4d1de0125,2,410,Kimi-K2.5-Simple,"CATASTROPHIC situation: Rome captured Zuunmod, gained 5th capital (50% of domination victory). Modern Armor and Helicopter Gunships penetrating my territory. Barcelona's Atomic Bomb completes in 3 turns - this is my only deterrent. Maximum defensive posture essential. Prioritize Nuke/UseNuke to 100 - nuclear weapons are the only thing that can stop Rome's overwhelming conventional force. Maintain Production and Science for SSC components if I survive. Salamanca at 39% health requires emergency defense.",openai-compatible/Kimi-K2.5,"CRITICAL: Rome captured allied city-state Zuunmod, now directly bordering Santiago with Modern Armor and Rocket Artillery. Rome has 40K military strength vs my 22K. Maintain maximum defensive posture (100), nuke development priority (100/95), and air defense (100). Severe economic crisis (-125 GPT) requires Gold focus (100) while completing atomic deterrent. Barcelona builds Atomic Bomb in 3 turns, Santiago in 7. Research Labs complete in 3 turns. Survival depends on nuclear weapons and Science catch-up.",50812,3681,592,95,95
9e593c2c-f312-4973-983c-ae3f46a274d2,2,387,Kimi-K2.5-Simple,TURN 387: MAXIMUM WAR FOOTING. Austria at 83% diplomatic victory with 4 turns remaining. All resources must pivot to immediate military production. Nuke/UseNuke at 100 for instant atomic weapon deployment upon Nuclear Fission completion. Offense/Mobilization/Production at 100 to maximize unit output for desperate Vienna strike. Air at 90 for heavy bomber production (conventional strategic bombing as fallback). Antiair at 100 counters Austria's air superiority. Diplomacy/Wonder/Culture at 0 - no time for long-term investments. Only total war can prevent defeat.,openai-compatible/Kimi-K2.5,"TURN 387: EXISTENTIAL CRISIS - Austria at 83% diplomatic victory (36/43 delegates) with voting in 4 turns. Manhattan Project complete but Rocketry still researching (6 turns). Nuclear Fission must follow immediately. Increased UseNuke from 50 to 100 - when atomic bombs become available, maximum probability required to strike Vienna immediately and prevent Austrian victory. Conventional defense (CityDefense 90, Antiair 100) must hold for 4 turns while nuclear capability is rushed. Production 95/Mobilization 95 maintains maximum military output. Enlightenment policy in 3 turns provides free tech opportunity to potentially accelerate Nuclear Fission or secure Advanced Ballistics.",56843,2064,989,50,100
a3d99a5a-ce0e-4cd8-a1f2-dd420e27cbd2,6,409,Deepseek-3.2-Simple,We are shifting our military focus towards nuclear capabilities and naval superiority in preparation for the final wars of conquest.,openai-compatible/DeepSeek-V3.2,"Adjusting flavors to prepare for the inevitable conflict with the Maya. Increasing Nuke, UseNuke, Air, AirCarrier, and Naval to prioritize nuclear deterrence, air superiority, and naval dominance for upcoming wars. Boosting Science to catch up in technology and Production for faster unit building. MilitaryTraining increased for quality. Espionage raised to protect our science cities from Maya's spies.",71756,1223,352,30,50
a83b5a40-9af3-4e4d-9c16-245aae599875,3,392,Kimi-K2.5-Briefed,"SURVIVAL FLAVOR MATRIX: Grand Strategy Spaceship maintains - we have NO other path except Science Victory before Spain's culture wins or launches spaceship. Defense 100 is maximum - Antium at 23 HP requires every defensive priority. Air 100 still critical - Aerodrome MUST be next build in Stockholm. Production 100 enables rapid Landship/AA gun construction. Nuke 100/UseNuke 100 - Spain's cultural dominance (287% over us) and Apollo completion means conventional war is unwinnable. Nuclear weapons are only asymmetric option to destroy their spaceship parts or Dreadnought fleets. Offense 0 - we cannot attack, only defend and deter.",openai-compatible/Kimi-K2.5,"CRITICAL EXECUTION TURN - NO STRATEGIC CHANGES: Despite Stockholm failing to start Aerodrome, must maintain current Grand Strategy (Spaceship) and flavor priorities. Air 100, Defense 90, Science 100, Spaceship 100, and Gold 95 remain essential for survival against Spanish annihilation. Changing flavors now would disrupt staff members' prioritization of existential defensive construction (Aerodrome must be queued immediately) and scientific catch-up (18-tech gap with Spain). Spain at 100% war score with nuclear capability; any strategic pivot risks immediate elimination.",15131,3130,482,30,30
ae2558d9-a8fa-4670-8770-8e7aded68995,3,473,Kimi-K2.5-Briefed,WC VOTE CRISIS + NUCLEAR DETERRENT: Diplomacy maxed to 100 to ensure immediate completion of Utica tribute quest from Riga (securing +3 critical delegates before WC vote). Nuke/UseNuke at 100 for immediate deterrent deployment once platform acquired. Science/Spaceship/Production maintained at high priority for Apollo catch-up after WC resolved. Naval increased to 60 for Battleship/Carrier construction as nuclear platform. Reduced Culture/Religion/Wonder to minimum to focus resources on existential priorities.,openai-compatible/Kimi-K2.5,"WC TURN 473 EXISTENTIAL CRISIS: Utica tribute quest completion (demand from Riga) is the only viable path to +3 delegates, securing 69-68 majority over Aztecs. Boost Diplomacy 60→90 to prioritize urgent quest execution and city-state coordination. Increase Gold 70→80 to enable immediate aluminum acquisition from Shoshone (5-12 needed for Submarine/Battleship nuclear platform). Zero Offense to prevent any military distraction from diplomatic/defensive priorities. Maintain Science/Spaceship 100, Production 95, Nuke 100, UseNuke 90 for parallel Apollo catch-up and deterrent credibility.",19713,3815,353,90,90
ae2558d9-a8fa-4670-8770-8e7aded68995,6,428,Deepseek-3.2-Simple,"We are in the final stages of domination victory. Our immediate targets are Spanish capitals Madrid and Cordoba, which require nuclear bombardment followed by ground assault. We must prioritize nuclear production (Nuke/UseNuke at 100) and naval/air supremacy to project power across oceans. Maintaining high production, gold, and science ensures we can continuously build military units and upgrade our forces. Diplomatic and espionage flavors secure our city-state alliances and intelligence on enemy movements. Zero expansion/wonder focus as we are in total war mode.",openai-compatible/DeepSeek-V3.2,"Maximize military production, nuclear readiness, and naval-air supremacy. Focus on capturing enemy capitals with overwhelming force. Maintain high diplomacy to secure city-state alliances (critical for delegate votes) and espionage to counter Aztec spies. Science and gold remain vital for unit upgrades and purchasing.",66270,0,697,95,95
af314290-d26e-4281-85d3-ad9dd7dbcb00,2,390,Kimi-K2.5-Simple,Emergency defensive posture with nuclear deterrent imminent. Greece's 3:1 military superiority and diplomatic victory attempt in 6 turns creates existential crisis. Nuclear Fission completes in 1 turn with 14 uranium ready. Maximize UseNuke (100) for immediate atomic deployment. Maintain Defense/CityDefense/Mobilization at 100 to survive until deterrent operational. Reduce Naval from 95 to 85 as American destroyer threat is severe but manageable. Boost Espionage to 100 to protect science cities and maintain election rigging in Enns. Increase Spaceship to 95 as backup victory path if culture is disrupted. Diplomacy raised to 80 to counter Greece's 34 delegates in upcoming World Congress vote on United Nations proposal.,openai-compatible/Kimi-K2.5,"Maintaining defensive mobilization posture with Culture grand strategy. Rocketry completes next turn, positioning Nuclear Fission to begin immediately for atomic bomb deterrent against Greece's 3:1 military superiority (18779 vs 6192). Cultural victory remains primary path: 4 turns until Influential with America, 35 with Greece. Defense/CityDefense/Mobilization at 100 ensures survival until nuclear deterrent available. UseNuke at 80 prepares for immediate tactical deployment of atomic bombs upon completion. Espionage at 100 maintains critical intelligence network with 5 spies operating in Greece (Mikhail, Igor, Yulia, Doktor Seriy, Zmeya) to identify invasion patterns and support Decolonization vote preparation.",56245,3095,453,80,80
b24d37ee-16aa-4fcf-b43d-72e129c1a1e3,2,395,Kimi-K2.5-Simple,"Critical survival mode: Austrian military strength increased to 25,518 (6.8:1 ratio) with peace treaty expired. Reduced Offense to 0 to stop wasting resources on Polynesian war - need immediate consolidation. Maintained Defense/Mobilization/Nuke at maximum for existential defense. Increased Spaceship to 70 as backup victory path. Espionage at 100 to steal technologies from Austria. We have 7 turns to achieve Influential with Babylon for Cultural Victory while surviving Austrian onslaught. Nuclear deterrence is our only hope.",openai-compatible/Kimi-K2.5,Reducing Offense to 10 to focus entirely on Austrian defense preparations. Increasing Recon to 40 for better intelligence on Austrian troop movements through Korean territory. Increasing Mobile to 50 for defensive flexibility. Austria's 6.8:1 military advantage and troop positioning in Jeonju/Busan area signals imminent attack. Maintaining Culture grand strategy for victory with Babylon in 7 turns.,46553,4238,116,95,95
b56efb28-a34e-462c-a75a-c062366b51da,6,370,GLM-4.7-Simple,"CRISIS MODE - Chicago at CRITICAL 28 HP after tank attacks, Washington taking 300+ naval bombardment damage. Shoshone built Strategic Defense System in Moson Kahni - nuclear interception capability developing. DRAMATICALLY reduced Offense (20→10) - no attacking capability exists. Increased Mobilization (90→95) - Arsenal completion in Chicago is survival priority. Increased Air (85→90) - Shoshone Triplanes (4 visible in New York zone) need interception, though America has minimal air forces. Increased Naval (75→70) - slight focus reduction as Washington's sea zone is completely dominated (5 Destroyers, 2 Dreadnoughts vs minimal friendly naval. Production, Science, Gold, Happiness, Espionage all at 100 - every resource needed for survival. Manhattan Project 5 turns away - UseNuke at 100 once nuclear capability achieved. NO resources for Expansion, Growth, Wonders - survival only.",openai-compatible/GLM-4.7,DEFENSIVE SURVIVAL MODE after Washington sustained 7 major attacks and Chicago 223 damage this turn. Increasing Mobilization from 90 to 95 - surviving cities need accelerated military production (Arsenal in Chicago urgent). Increasing Antiair to 100 (unchanged) - Shoshone aircraft continue devastating attacks. Increasing Espionage from 100 to 100 (maintained) - 7 spies monitoring Shoshone nuclear program with Manhattan Project critical. Maintaining Defense and CityDefense at 100 (unchanged) - cities under siege. Gold at 50 (unchanged) - -169 GPT economic collapse. Production at 100 (unchanged) - military upgrades essential. Science at 100 (unchanged) - Ballistics critical. CRISIS: All survival priorities maintained.,42600,1397,301,95,95
b895014b-e6f4-4d99-8674-98bd2396dae3,2,457,Kimi-K2.5-Simple,NUCLEAR FIRST-STRIKE PREPARATION: Manhattan Project completes in 2 turns. Denmark at 7/8 capitals (87.5% domination) - will win game if they capture 1 more capital. Spain's only hope is surprise nuclear attack the moment first Atomic Bomb is ready. Maximized Nuke/UseNuke/Production/Mobilization flavors to prepare for immediate atomic weapon production and deployment. Defense/Antiair high to survive Danish air superiority until then. All other priorities secondary to nuclear deterrent.,openai-compatible/Kimi-K2.5,"CRITICAL 11-TURN WINDOW TO NUCLEAR DETERRENCE: Maintaining deception persona (Neediness 9, FriendlyBias 7, DeceptiveBias 6) and current flavors (Nuke 100, UseNuke 95, Air 100, Defense 90) through existential crisis. Denmark captured Ulundi - now controls 7/8 capitals (87.5%) and needs only ONE MORE for domination victory. Manhattan Project completes in 2 turns but Nuclear Fiction arrives via Enlightenment free tech in 11 turns (saving 2 turns vs current research). Flavors must prioritize immediate nuclear infrastructure completion while maintaining +999 Denmark relations facade. Any deviation risks preemptive annihilation before deterrent operational. Trade routes continue feeding Denmark +91 GPT to mask desperation.",66931,6421,308,95,95
